v2	Ix(U1:DRAIN)	Ix(U5:VDD)	Ix(U6:VDD)	Ix(U7:VDD)	Ix(U8:VDD)	Ix(U9:VDD)
4.289999999999953e+000	4.520300e-004	-7.364479e-004	-4.520292e-004	-1.203239e-003	-1.929693e-003	-3.034276e-003
4.299999999999953e+000	4.539701e-004	-7.391769e-004	-4.539693e-004	-1.207260e-003	-1.935651e-003	-3.043104e-003
4.309999999999953e+000	4.559111e-004	-7.419055e-004	-4.559103e-004	-1.211279e-003	-1.941605e-003	-3.051924e-003
4.319999999999952e+000	4.578530e-004	-7.446336e-004	-4.578522e-004	-1.215296e-003	-1.947555e-003	-3.060737e-003
4.329999999999952e+000	4.597958e-004	-7.473612e-004	-4.597950e-004	-1.219311e-003	-1.953499e-003	-3.069544e-003
4.339999999999952e+000	4.617395e-004	-7.500881e-004	-4.617386e-004	-1.223323e-003	-1.959440e-003	-3.078343e-003
4.349999999999952e+000	4.636840e-004	-7.528146e-004	-4.636832e-004	-1.227333e-003	-1.965375e-003	-3.087135e-003
4.359999999999952e+000	4.656294e-004	-7.555404e-004	-4.656285e-004	-1.231340e-003	-1.971307e-003	-3.095920e-003
4.369999999999951e+000	4.675756e-004	-7.582657e-004	-4.675748e-004	-1.235345e-003	-1.977233e-003	-3.104698e-003
4.379999999999951e+000	4.695226e-004	-7.609903e-004	-4.695218e-004	-1.239348e-003	-1.983155e-003	-3.113469e-003
4.389999999999951e+000	4.714704e-004	-7.637143e-004	-4.714696e-004	-1.243348e-003	-1.989072e-003	-3.122233e-003
4.399999999999951e+000	4.734191e-004	-7.664377e-004	-4.734183e-004	-1.247346e-003	-1.994985e-003	-3.130989e-003
4.409999999999950e+000	4.753685e-004	-7.691603e-004	-4.753676e-004	-1.251341e-003	-2.000893e-003	-3.139739e-003
4.419999999999950e+000	4.773186e-004	-7.718824e-004	-4.773178e-004	-1.255334e-003	-2.006796e-003	-3.148482e-003
4.429999999999950e+000	4.792695e-004	-7.746037e-004	-4.792687e-004	-1.259324e-003	-2.012695e-003	-3.157217e-003
4.439999999999950e+000	4.812212e-004	-7.773244e-004	-4.812204e-004	-1.263312e-003	-2.018589e-003	-3.165946e-003
4.449999999999950e+000	4.831735e-004	-7.800443e-004	-4.831727e-004	-1.267297e-003	-2.024478e-003	-3.174667e-003
4.459999999999949e+000	4.851266e-004	-7.827635e-004	-4.851258e-004	-1.271280e-003	-2.030363e-003	-3.183381e-003
4.469999999999949e+000	4.870804e-004	-7.854819e-004	-4.870796e-004	-1.275260e-003	-2.036243e-003	-3.192088e-003
4.479999999999949e+000	4.890348e-004	-7.881996e-004	-4.890340e-004	-1.279237e-003	-2.042118e-003	-3.200788e-003
4.489999999999949e+000	4.909899e-004	-7.909165e-004	-4.909891e-004	-1.283212e-003	-2.047988e-003	-3.209481e-003
4.499999999999949e+000	4.929457e-004	-7.936326e-004	-4.929449e-004	-1.287185e-003	-2.053853e-003	-3.218166e-003
4.509999999999948e+000	4.949021e-004	-7.963479e-004	-4.949013e-004	-1.291155e-003	-2.059714e-003	-3.226845e-003
4.519999999999948e+000	4.968591e-004	-7.990624e-004	-4.968583e-004	-1.295122e-003	-2.065570e-003	-3.235516e-003
4.529999999999948e+000	4.988168e-004	-8.017761e-004	-4.988160e-004	-1.299086e-003	-2.071421e-003	-3.244180e-003
4.539999999999948e+000	5.007750e-004	-8.044889e-004	-5.007742e-004	-1.303048e-003	-2.077268e-003	-3.252837e-003
4.549999999999947e+000	5.027339e-004	-8.072008e-004	-5.027330e-004	-1.307008e-003	-2.083109e-003	-3.261487e-003
4.559999999999947e+000	5.046932e-004	-8.099119e-004	-5.046925e-004	-1.310964e-003	-2.088946e-003	-3.270130e-003
4.569999999999947e+000	5.066532e-004	-8.126221e-004	-5.066525e-004	-1.314918e-003	-2.094778e-003	-3.278765e-003
4.579999999999947e+000	5.086138e-004	-8.153315e-004	-5.086130e-004	-1.318869e-003	-2.100605e-003	-3.287394e-003
4.589999999999947e+000	5.105748e-004	-8.180398e-004	-5.105741e-004	-1.322818e-003	-2.106427e-003	-3.296015e-003
4.599999999999946e+000	5.125364e-004	-8.207473e-004	-5.125356e-004	-1.326764e-003	-2.112244e-003	-3.304629e-003
4.609999999999946e+000	5.144985e-004	-8.234538e-004	-5.144977e-004	-1.330707e-003	-2.118057e-003	-3.313236e-003
4.619999999999946e+000	5.164612e-004	-8.261594e-004	-5.164604e-004	-1.334647e-003	-2.123865e-003	-3.321836e-003
4.629999999999946e+000	5.184242e-004	-8.288640e-004	-5.184234e-004	-1.338584e-003	-2.129667e-003	-3.330428e-003
4.639999999999946e+000	5.203878e-004	-8.315676e-004	-5.203870e-004	-1.342519e-003	-2.135465e-003	-3.339013e-003
4.649999999999945e+000	5.223518e-004	-8.342703e-004	-5.223511e-004	-1.346451e-003	-2.141258e-003	-3.347591e-003
4.659999999999945e+000	5.243163e-004	-8.369719e-004	-5.243156e-004	-1.350380e-003	-2.147046e-003	-3.356162e-003
4.669999999999945e+000	5.262812e-004	-8.396725e-004	-5.262805e-004	-1.354306e-003	-2.152828e-003	-3.364726e-003
4.679999999999945e+000	5.282466e-004	-8.423721e-004	-5.282459e-004	-1.358230e-003	-2.158607e-003	-3.373283e-003
4.689999999999944e+000	5.302124e-004	-8.450707e-004	-5.302117e-004	-1.362150e-003	-2.164380e-003	-3.381832e-003
4.699999999999944e+000	5.321786e-004	-8.477682e-004	-5.321779e-004	-1.366068e-003	-2.170148e-003	-3.390374e-003
4.709999999999944e+000	5.341452e-004	-8.504647e-004	-5.341445e-004	-1.369983e-003	-2.175911e-003	-3.398909e-003
4.719999999999944e+000	5.361122e-004	-8.531600e-004	-5.361114e-004	-1.373895e-003	-2.181669e-003	-3.407437e-003
4.729999999999944e+000	5.380795e-004	-8.558544e-004	-5.380788e-004	-1.377804e-003	-2.187422e-003	-3.415958e-003
4.739999999999943e+000	5.400472e-004	-8.585475e-004	-5.400465e-004	-1.381710e-003	-2.193170e-003	-3.424471e-003
4.749999999999943e+000	5.420152e-004	-8.612396e-004	-5.420145e-004	-1.385614e-003	-2.198914e-003	-3.432977e-003
4.759999999999943e+000	5.439837e-004	-8.639306e-004	-5.439829e-004	-1.389514e-003	-2.204652e-003	-3.441476e-003
4.769999999999943e+000	5.459524e-004	-8.666204e-004	-5.459517e-004	-1.393411e-003	-2.210385e-003	-3.449968e-003
4.779999999999943e+000	5.479214e-004	-8.693091e-004	-5.479206e-004	-1.397306e-003	-2.216113e-003	-3.458452e-003
4.789999999999942e+000	5.498907e-004	-8.719966e-004	-5.498900e-004	-1.401198e-003	-2.221836e-003	-3.466930e-003
4.799999999999942e+000	5.518604e-004	-8.746830e-004	-5.518596e-004	-1.405086e-003	-2.227554e-003	-3.475400e-003
4.809999999999942e+000	5.538302e-004	-8.773682e-004	-5.538295e-004	-1.408972e-003	-2.233267e-003	-3.483863e-003
4.819999999999942e+000	5.558004e-004	-8.800522e-004	-5.557998e-004	-1.412854e-003	-2.238975e-003	-3.492318e-003
4.829999999999942e+000	5.577709e-004	-8.827351e-004	-5.577702e-004	-1.416734e-003	-2.244678e-003	-3.500767e-003
4.839999999999941e+000	5.597416e-004	-8.854166e-004	-5.597409e-004	-1.420611e-003	-2.250376e-003	-3.509208e-003
4.849999999999941e+000	5.617125e-004	-8.880970e-004	-5.617118e-004	-1.424484e-003	-2.256069e-003	-3.517642e-003
4.859999999999941e+000	5.636837e-004	-8.907762e-004	-5.636830e-004	-1.428355e-003	-2.261756e-003	-3.526069e-003
4.869999999999941e+000	5.656551e-004	-8.934541e-004	-5.656544e-004	-1.432223e-003	-2.267439e-003	-3.534489e-003
4.879999999999940e+000	5.676267e-004	-8.961308e-004	-5.676260e-004	-1.436087e-003	-2.273116e-003	-3.542901e-003
4.889999999999940e+000	5.695985e-004	-8.988062e-004	-5.695978e-004	-1.439949e-003	-2.278789e-003	-3.551306e-003
4.899999999999940e+000	5.715705e-004	-9.014803e-004	-5.715698e-004	-1.443807e-003	-2.284456e-003	-3.559704e-003
4.909999999999940e+000	5.735427e-004	-9.041532e-004	-5.735420e-004	-1.447663e-003	-2.290118e-003	-3.568095e-003
4.919999999999940e+000	5.755150e-004	-9.068248e-004	-5.755143e-004	-1.451515e-003	-2.295775e-003	-3.576479e-003
4.929999999999939e+000	5.774875e-004	-9.094951e-004	-5.774868e-004	-1.455364e-003	-2.301427e-003	-3.584855e-003
4.939999999999939e+000	5.794601e-004	-9.121640e-004	-5.794594e-004	-1.459210e-003	-2.307074e-003	-3.593224e-003
4.949999999999939e+000	5.814329e-004	-9.148316e-004	-5.814322e-004	-1.463053e-003	-2.312715e-003	-3.601586e-003
4.959999999999939e+000	5.834058e-004	-9.174980e-004	-5.834051e-004	-1.466893e-003	-2.318352e-003	-3.609941e-003
4.969999999999939e+000	5.853788e-004	-9.201629e-004	-5.853781e-004	-1.470730e-003	-2.323983e-003	-3.618289e-003
4.979999999999938e+000	5.873520e-004	-9.228265e-004	-5.873513e-004	-1.474564e-003	-2.329610e-003	-3.626629e-003
4.989999999999938e+000	5.893252e-004	-9.254888e-004	-5.893245e-004	-1.478394e-003	-2.335231e-003	-3.634962e-003
5.000000000000000e+000	5.912985e-004	-9.281497e-004	-5.912979e-004	-1.482222e-003	-2.340846e-003	-3.643288e-003
