v2
1.160000000000001e+000	1.160000e+000	6.686798e-007	1.378190e-006	2.789653e-006	5.594664e-006	1.112912e-005
1.170000000000001e+000	1.170000e+000	6.943799e-007	1.430358e-006	2.894133e-006	5.801952e-006	1.153625e-005
1.180000000000001e+000	1.180000e+000	7.205826e-007	1.483519e-006	3.000557e-006	6.012989e-006	1.195050e-005
1.190000000000001e+000	1.190000e+000	7.472874e-007	1.537670e-006	3.108919e-006	6.227764e-006	1.237184e-005
1.200000000000001e+000	1.200000e+000	7.744940e-007	1.592812e-006	3.219214e-006	6.446263e-006	1.280023e-005
1.210000000000001e+000	1.210000e+000	8.022017e-007	1.648941e-006	3.331439e-006	6.668474e-006	1.323566e-005
1.220000000000001e+000	1.220000e+000	8.304100e-007	1.706056e-006	3.445589e-006	6.894385e-006	1.367808e-005
1.230000000000001e+000	1.230000e+000	8.591186e-007	1.764156e-006	3.561657e-006	7.123982e-006	1.412747e-005
1.240000000000001e+000	1.240000e+000	8.883266e-007	1.823239e-006	3.679640e-006	7.357251e-006	1.458380e-005
1.250000000000001e+000	1.250000e+000	9.180337e-007	1.883303e-006	3.799532e-006	7.594181e-006	1.504704e-005
1.260000000000001e+000	1.260000e+000	9.482391e-007	1.944346e-006	3.921329e-006	7.834757e-006	1.551715e-005
1.270000000000001e+000	1.270000e+000	9.789422e-007	2.006366e-006	4.045024e-006	8.078966e-006	1.599410e-005
1.280000000000001e+000	1.280000e+000	1.010142e-006	2.069361e-006	4.170613e-006	8.326796e-006	1.647787e-005
1.290000000000001e+000	1.290000e+000	1.041839e-006	2.133329e-006	4.298090e-006	8.578232e-006	1.696842e-005
1.300000000000001e+000	1.300000e+000	1.074032e-006	2.198269e-006	4.427451e-006	8.833261e-006	1.746573e-005
1.310000000000001e+000	1.310000e+000	1.106719e-006	2.264178e-006	4.558688e-006	9.091870e-006	1.796975e-005
1.320000000000001e+000	1.320000e+000	1.139901e-006	2.331054e-006	4.691798e-006	9.354045e-006	1.848047e-005
1.330000000000001e+000	1.330000e+000	1.173577e-006	2.398895e-006	4.826774e-006	9.619773e-006	1.899784e-005
1.340000000000001e+000	1.340000e+000	1.207745e-006	2.467699e-006	4.963611e-006	9.889040e-006	1.952184e-005
1.350000000000001e+000	1.350000e+000	1.242406e-006	2.537464e-006	5.102303e-006	1.016183e-005	2.005244e-005
1.360000000000001e+000	1.360000e+000	1.277558e-006	2.608188e-006	5.242845e-006	1.043814e-005	2.058961e-005
1.370000000000001e+000	1.370000e+000	1.313200e-006	2.679868e-006	5.385230e-006	1.071794e-005	2.113331e-005
1.380000000000001e+000	1.380000e+000	1.349333e-006	2.752502e-006	5.529454e-006	1.100123e-005	2.168352e-005
1.390000000000001e+000	1.390000e+000	1.385955e-006	2.826088e-006	5.675510e-006	1.128799e-005	2.224020e-005
1.400000000000001e+000	1.400000e+000	1.423065e-006	2.900625e-006	5.823393e-006	1.157820e-005	2.280332e-005
1.410000000000001e+000	1.410000e+000	1.460662e-006	2.976108e-006	5.973096e-006	1.187187e-005	2.337286e-005
1.420000000000001e+000	1.420000e+000	1.498746e-006	3.052537e-006	6.124615e-006	1.216896e-005	2.394878e-005
1.430000000000001e+000	1.430000e+000	1.537316e-006	3.129909e-006	6.277943e-006	1.246947e-005	2.453105e-005
1.440000000000001e+000	1.440000e+000	1.576371e-006	3.208222e-006	6.433074e-006	1.277338e-005	2.511964e-005
1.450000000000001e+000	1.450000e+000	1.615910e-006	3.287473e-006	6.590003e-006	1.308069e-005	2.571452e-005
1.460000000000001e+000	1.460000e+000	1.655932e-006	3.367660e-006	6.748723e-006	1.339137e-005	2.631566e-005
1.470000000000001e+000	1.470000e+000	1.696437e-006	3.448780e-006	6.909229e-006	1.370542e-005	2.692303e-005
1.480000000000001e+000	1.480000e+000	1.737424e-006	3.530832e-006	7.071516e-006	1.402282e-005	2.753660e-005
1.490000000000001e+000	1.490000e+000	1.778891e-006	3.613813e-006	7.235577e-006	1.434356e-005	2.815633e-005
1.500000000000001e+000	1.500000e+000	1.820838e-006	3.697720e-006	7.401405e-006	1.466762e-005	2.878221e-005
1.510000000000001e+000	1.510000e+000	1.863264e-006	3.782552e-006	7.568996e-006	1.499499e-005	2.941419e-005
1.520000000000001e+000	1.520000e+000	1.906168e-006	3.868305e-006	7.738344e-006	1.532566e-005	3.005225e-005
1.530000000000001e+000	1.530000e+000	1.949549e-006	3.954978e-006	7.909443e-006	1.565962e-005	3.069635e-005
1.540000000000001e+000	1.540000e+000	1.993407e-006	4.042567e-006	8.082287e-006	1.599685e-005	3.134647e-005
1.550000000000001e+000	1.550000e+000	2.037740e-006	4.131071e-006	8.256869e-006	1.633734e-005	3.200258e-005
1.560000000000001e+000	1.560000e+000	2.082547e-006	4.220487e-006	8.433185e-006	1.668107e-005	3.266465e-005
1.570000000000001e+000	1.570000e+000	2.127828e-006	4.310813e-006	8.611228e-006	1.702804e-005	3.333264e-005
1.580000000000001e+000	1.580000e+000	2.173582e-006	4.402045e-006	8.790993e-006	1.737823e-005	3.400653e-005
1.590000000000001e+000	1.590000e+000	2.219808e-006	4.494183e-006	8.972474e-006	1.773162e-005	3.468629e-005
1.600000000000001e+000	1.600000e+000	2.266504e-006	4.587223e-006	9.155664e-006	1.808821e-005	3.537189e-005
1.610000000000001e+000	1.610000e+000	2.313670e-006	4.681163e-006	9.340560e-006	1.844798e-005	3.606329e-005
1.620000000000001e+000	1.620000e+000	2.361306e-006	4.776000e-006	9.527153e-006	1.881092e-005	3.676047e-005
1.630000000000001e+000	1.630000e+000	2.409409e-006	4.871732e-006	9.715440e-006	1.917702e-005	3.746340e-005
1.640000000000001e+000	1.640000e+000	2.457980e-006	4.968358e-006	9.905414e-006	1.954626e-005	3.817205e-005
1.650000000000001e+000	1.650000e+000	2.507016e-006	5.065872e-006	1.009707e-005	1.991863e-005	3.888638e-005
1.660000000000001e+000	1.660000e+000	2.556519e-006	5.164275e-006	1.029040e-005	2.029412e-005	3.960638e-005
1.670000000000001e+000	1.670000e+000	2.606485e-006	5.263563e-006	1.048540e-005	2.067272e-005	4.033202e-005
1.680000000000001e+000	1.680000e+000	2.656915e-006	5.363734e-006	1.068207e-005	2.105441e-005	4.106325e-005
1.690000000000001e+000	1.690000e+000	2.707807e-006	5.464784e-006	1.088039e-005	2.143918e-005	4.180006e-005
1.700000000000001e+000	1.700000e+000	2.759161e-006	5.566713e-006	1.108037e-005	2.182702e-005	4.254241e-005
1.710000000000001e+000	1.710000e+000	2.810976e-006	5.669518e-006	1.128200e-005	2.221791e-005	4.329028e-005
1.720000000000001e+000	1.720000e+000	2.863250e-006	5.773195e-006	1.148526e-005	2.261185e-005	4.404363e-005
1.730000000000001e+000	1.730000e+000	2.915982e-006	5.877742e-006	1.169017e-005	2.300882e-005	4.480245e-005
1.740000000000001e+000	1.740000e+000	2.969173e-006	5.983158e-006	1.189671e-005	2.340881e-005	4.556669e-005
1.750000000000001e+000	1.750000e+000	3.022820e-006	6.089440e-006	1.210487e-005	2.381180e-005	4.633634e-005
