v2	Ix(U1:DRAIN)	Ix(U5:VDD)	Ix(U6:VDD)	Ix(U7:VDD)	Ix(U8:VDD)	Ix(U9:VDD)
4.249999999999954e+000	1.137825e-004	-1.998628e-004	-1.137824e-004	-3.478762e-004	-5.904657e-004	-9.736857e-004
4.259999999999954e+000	1.143298e-004	-2.007405e-004	-1.143297e-004	-3.492912e-004	-5.926951e-004	-9.770979e-004
4.269999999999953e+000	1.148778e-004	-2.016189e-004	-1.148777e-004	-3.507068e-004	-5.949246e-004	-9.805092e-004
4.279999999999953e+000	1.154266e-004	-2.024981e-004	-1.154265e-004	-3.521229e-004	-5.971542e-004	-9.839199e-004
4.289999999999953e+000	1.159761e-004	-2.033779e-004	-1.159760e-004	-3.535395e-004	-5.993840e-004	-9.873299e-004
4.299999999999953e+000	1.165263e-004	-2.042584e-004	-1.165262e-004	-3.549567e-004	-6.016138e-004	-9.907390e-004
4.309999999999953e+000	1.170772e-004	-2.051396e-004	-1.170771e-004	-3.563745e-004	-6.038438e-004	-9.941474e-004
4.319999999999952e+000	1.176289e-004	-2.060215e-004	-1.176288e-004	-3.577927e-004	-6.060738e-004	-9.975550e-004
4.329999999999952e+000	1.181813e-004	-2.069040e-004	-1.181812e-004	-3.592114e-004	-6.083039e-004	-1.000962e-003
4.339999999999952e+000	1.187344e-004	-2.077873e-004	-1.187343e-004	-3.606307e-004	-6.105341e-004	-1.004368e-003
4.349999999999952e+000	1.192882e-004	-2.086711e-004	-1.192881e-004	-3.620504e-004	-6.127643e-004	-1.007773e-003
4.359999999999952e+000	1.198427e-004	-2.095557e-004	-1.198426e-004	-3.634706e-004	-6.149946e-004	-1.011177e-003
4.369999999999951e+000	1.203979e-004	-2.104409e-004	-1.203979e-004	-3.648913e-004	-6.172248e-004	-1.014581e-003
4.379999999999951e+000	1.209539e-004	-2.113267e-004	-1.209538e-004	-3.663125e-004	-6.194552e-004	-1.017984e-003
4.389999999999951e+000	1.215105e-004	-2.122132e-004	-1.215104e-004	-3.677341e-004	-6.216855e-004	-1.021385e-003
4.399999999999951e+000	1.220678e-004	-2.131003e-004	-1.220677e-004	-3.691561e-004	-6.239158e-004	-1.024786e-003
4.409999999999950e+000	1.226258e-004	-2.139880e-004	-1.226257e-004	-3.705786e-004	-6.261460e-004	-1.028186e-003
4.419999999999950e+000	1.231845e-004	-2.148763e-004	-1.231845e-004	-3.720015e-004	-6.283763e-004	-1.031585e-003
4.429999999999950e+000	1.237439e-004	-2.157653e-004	-1.237438e-004	-3.734249e-004	-6.306065e-004	-1.034984e-003
4.439999999999950e+000	1.243040e-004	-2.166548e-004	-1.243039e-004	-3.748486e-004	-6.328367e-004	-1.038381e-003
4.449999999999950e+000	1.248647e-004	-2.175450e-004	-1.248646e-004	-3.762728e-004	-6.350668e-004	-1.041777e-003
4.459999999999949e+000	1.254261e-004	-2.184357e-004	-1.254260e-004	-3.776974e-004	-6.372968e-004	-1.045173e-003
4.469999999999949e+000	1.259882e-004	-2.193271e-004	-1.259881e-004	-3.791223e-004	-6.395268e-004	-1.048567e-003
4.479999999999949e+000	1.265510e-004	-2.202190e-004	-1.265509e-004	-3.805477e-004	-6.417566e-004	-1.051961e-003
4.489999999999949e+000	1.271144e-004	-2.211115e-004	-1.271143e-004	-3.819733e-004	-6.439864e-004	-1.055353e-003
4.499999999999949e+000	1.276784e-004	-2.220046e-004	-1.276784e-004	-3.833994e-004	-6.462161e-004	-1.058745e-003
4.509999999999948e+000	1.282432e-004	-2.228983e-004	-1.282431e-004	-3.848258e-004	-6.484456e-004	-1.062135e-003
4.519999999999948e+000	1.288085e-004	-2.237925e-004	-1.288085e-004	-3.862526e-004	-6.506750e-004	-1.065525e-003
4.529999999999948e+000	1.293746e-004	-2.246873e-004	-1.293745e-004	-3.876797e-004	-6.529043e-004	-1.068913e-003
4.539999999999948e+000	1.299412e-004	-2.255826e-004	-1.299412e-004	-3.891072e-004	-6.551334e-004	-1.072301e-003
4.549999999999947e+000	1.305086e-004	-2.264784e-004	-1.305085e-004	-3.905350e-004	-6.573623e-004	-1.075687e-003
4.559999999999947e+000	1.310765e-004	-2.273749e-004	-1.310764e-004	-3.919631e-004	-6.595911e-004	-1.079072e-003
4.569999999999947e+000	1.316451e-004	-2.282718e-004	-1.316450e-004	-3.933914e-004	-6.618197e-004	-1.082457e-003
4.579999999999947e+000	1.322143e-004	-2.291693e-004	-1.322142e-004	-3.948201e-004	-6.640481e-004	-1.085840e-003
4.589999999999947e+000	1.327842e-004	-2.300673e-004	-1.327841e-004	-3.962491e-004	-6.662764e-004	-1.089222e-003
4.599999999999946e+000	1.333546e-004	-2.309658e-004	-1.333545e-004	-3.976784e-004	-6.685044e-004	-1.092603e-003
4.609999999999946e+000	1.339257e-004	-2.318648e-004	-1.339256e-004	-3.991080e-004	-6.707322e-004	-1.095983e-003
4.619999999999946e+000	1.344974e-004	-2.327644e-004	-1.344973e-004	-4.005378e-004	-6.729597e-004	-1.099362e-003
4.629999999999946e+000	1.350698e-004	-2.336644e-004	-1.350697e-004	-4.019679e-004	-6.751870e-004	-1.102740e-003
4.639999999999946e+000	1.356427e-004	-2.345649e-004	-1.356426e-004	-4.033982e-004	-6.774141e-004	-1.106117e-003
4.649999999999945e+000	1.362162e-004	-2.354660e-004	-1.362161e-004	-4.048288e-004	-6.796410e-004	-1.109492e-003
4.659999999999945e+000	1.367904e-004	-2.363675e-004	-1.367903e-004	-4.062597e-004	-6.818675e-004	-1.112867e-003
4.669999999999945e+000	1.373651e-004	-2.372695e-004	-1.373650e-004	-4.076907e-004	-6.840938e-004	-1.116240e-003
4.679999999999945e+000	1.379405e-004	-2.381720e-004	-1.379404e-004	-4.091220e-004	-6.863198e-004	-1.119612e-003
4.689999999999944e+000	1.385164e-004	-2.390749e-004	-1.385163e-004	-4.105535e-004	-6.885455e-004	-1.122983e-003
4.699999999999944e+000	1.390930e-004	-2.399783e-004	-1.390929e-004	-4.119853e-004	-6.907710e-004	-1.126353e-003
4.709999999999944e+000	1.396701e-004	-2.408822e-004	-1.396700e-004	-4.134172e-004	-6.929961e-004	-1.129721e-003
4.719999999999944e+000	1.402478e-004	-2.417866e-004	-1.402477e-004	-4.148493e-004	-6.952208e-004	-1.133089e-003
4.729999999999944e+000	1.408261e-004	-2.426913e-004	-1.408260e-004	-4.162816e-004	-6.974453e-004	-1.136455e-003
4.739999999999943e+000	1.414050e-004	-2.435966e-004	-1.414049e-004	-4.177141e-004	-6.996695e-004	-1.139820e-003
4.749999999999943e+000	1.419844e-004	-2.445022e-004	-1.419843e-004	-4.191468e-004	-7.018932e-004	-1.143184e-003
4.759999999999943e+000	1.425644e-004	-2.454084e-004	-1.425643e-004	-4.205797e-004	-7.041167e-004	-1.146546e-003
4.769999999999943e+000	1.431450e-004	-2.463149e-004	-1.431449e-004	-4.220126e-004	-7.063398e-004	-1.149907e-003
4.779999999999943e+000	1.437262e-004	-2.472218e-004	-1.437261e-004	-4.234458e-004	-7.085624e-004	-1.153268e-003
4.789999999999942e+000	1.443079e-004	-2.481292e-004	-1.443078e-004	-4.248791e-004	-7.107848e-004	-1.156626e-003
4.799999999999942e+000	1.448902e-004	-2.490371e-004	-1.448901e-004	-4.263126e-004	-7.130067e-004	-1.159984e-003
4.809999999999942e+000	1.454730e-004	-2.499453e-004	-1.454729e-004	-4.277462e-004	-7.152283e-004	-1.163340e-003
4.819999999999942e+000	1.460564e-004	-2.508539e-004	-1.460563e-004	-4.291799e-004	-7.174495e-004	-1.166695e-003
4.829999999999942e+000	1.466404e-004	-2.517629e-004	-1.466403e-004	-4.306137e-004	-7.196702e-004	-1.170049e-003
4.839999999999941e+000	1.472249e-004	-2.526723e-004	-1.472248e-004	-4.320476e-004	-7.218905e-004	-1.173401e-003
4.849999999999941e+000	1.478099e-004	-2.535821e-004	-1.478098e-004	-4.334817e-004	-7.241104e-004	-1.176752e-003
4.859999999999941e+000	1.483955e-004	-2.544923e-004	-1.483954e-004	-4.349159e-004	-7.263299e-004	-1.180102e-003
4.869999999999941e+000	1.489816e-004	-2.554029e-004	-1.489815e-004	-4.363501e-004	-7.285489e-004	-1.183451e-003
4.879999999999940e+000	1.495682e-004	-2.563139e-004	-1.495681e-004	-4.377844e-004	-7.307675e-004	-1.186798e-003
4.889999999999940e+000	1.501554e-004	-2.572252e-004	-1.501553e-004	-4.392188e-004	-7.329856e-004	-1.190144e-003
4.899999999999940e+000	1.507431e-004	-2.581369e-004	-1.507430e-004	-4.406533e-004	-7.352033e-004	-1.193488e-003
4.909999999999940e+000	1.513314e-004	-2.590490e-004	-1.513313e-004	-4.420879e-004	-7.374205e-004	-1.196832e-003
4.919999999999940e+000	1.519201e-004	-2.599614e-004	-1.519200e-004	-4.435225e-004	-7.396371e-004	-1.200174e-003
4.929999999999939e+000	1.525094e-004	-2.608742e-004	-1.525093e-004	-4.449572e-004	-7.418534e-004	-1.203514e-003
4.939999999999939e+000	1.530992e-004	-2.617873e-004	-1.530991e-004	-4.463919e-004	-7.440691e-004	-1.206853e-003
4.949999999999939e+000	1.536895e-004	-2.627008e-004	-1.536895e-004	-4.478267e-004	-7.462843e-004	-1.210191e-003
4.959999999999939e+000	1.542804e-004	-2.636146e-004	-1.542803e-004	-4.492615e-004	-7.484990e-004	-1.213527e-003
4.969999999999939e+000	1.548717e-004	-2.645288e-004	-1.548716e-004	-4.506963e-004	-7.507132e-004	-1.216862e-003
4.979999999999938e+000	1.554636e-004	-2.654432e-004	-1.554635e-004	-4.521311e-004	-7.529269e-004	-1.220196e-003
4.989999999999938e+000	1.560559e-004	-2.663581e-004	-1.560558e-004	-4.535660e-004	-7.551400e-004	-1.223528e-003
5.000000000000000e+000	1.566487e-004	-2.672732e-004	-1.566487e-004	-4.550009e-004	-7.573526e-004	-1.226859e-003
